match_url,home_team,away_team,home_players,away_players,result,goal_scorers_home,goal_scorers_away
https://footballia.eu/matches/rcd-espanyol-fc-barcelona-liga-1-division-1990-1991,RCD Espanyol,FC Barcelona,"['Biurrun', 'Mendiondo', 'Maestre', 'Sergio', 'Albesa', 'Mino', 'Gay', 'Gabino', 'Sirakov', 'Wuttke', 'Francisco', 'Luis', 'Orejuela', 'Escaich']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Eusebio', 'Cruijff', 'Alexanko', 'López Rekarte']",0 : 1,[],['Hristo Stoichkov']
https://footballia.eu/matches/real-betis-fc-barcelona-liga-1-division-1990-1991,Real Betis,FC Barcelona,"['Fernández', 'León', 'Rodolfo', 'Miguel Ángel', 'Julio', 'Ureña', 'Recha', 'Chano', 'Mel', 'Vinyals', 'Valentín', 'Cardeñosa', 'Monsalvete', 'Zafra']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'J. Salinas', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'Soler']",2 : 3,"['Antonio Valentín Casanova', 'José (Pepe) Mel Pérez']","['Aitor ""Txiki"" Begiristain Mujika', 'Hristo Stoichkov', 'Ronald Koeman']"
https://footballia.eu/matches/trabzonspor-fc-barcelona,Trabzonspor,FC Barcelona,"['Levent', 'Seyhmuz', 'Ogün', 'Kemal', 'Mehmet', 'Lemi', 'Soner', 'Ünal', 'Orhan', 'Hamdi', 'Đukić', 'Özkan', 'İsmail']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Eusebio', 'Amor', 'Begiristain', 'Cruijff', 'Soler', 'J. Salinas']",1 : 0,['Hamdi Aslan'],[]
https://footballia.eu/matches/fc-barcelona-trabzonspor,FC Barcelona,Trabzonspor,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'J. Salinas']","['Petranović', 'Seyhmuz', 'Ogün', 'Kemal', 'Mehmet', 'Lemi', 'Soner', 'Orhan', 'Turgut', 'Hamdi', 'Hami', 'Özkan', 'İsmail', 'Ivanović']",7 : 2,"['Aitor ""Txiki"" Begiristain Mujika', 'Guillermo Amor Martínez', 'Ronald Koeman', 'Ronald Koeman', 'Hristo Stoichkov', 'Ronald Koeman', 'Hristo Stoichkov']","['Hami Mandıralı', 'Soner Boz']"
https://footballia.eu/matches/fc-barcelona-athletic-de-bilbao-liga-1-division-1990-1991,FC Barcelona,Athletic de Bilbao,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Soler', 'J. Salinas']","['Iru', 'Gallego', 'Larrazabal', 'Alkorta', 'P. Salinas', 'Luis Fernando', 'Valverde', 'Billabona', 'Loren', 'Urtubi', 'Garitano', 'Clemente', 'Urrutia', 'Mendiguren']",4 : 1,"['Patxi Salinas Fernández', 'José María Bakero Escudero', 'Michael Laudrup', 'Michael Laudrup']",['Ernesto Valverde Tejedor']
https://footballia.eu/matches/fram-reykjavik-fc-barcelona,Fram Reykjavík,FC Barcelona,"['Kristinsson', 'Þorsteinsson', 'Jónsson', 'Ragnarsson', 'Sveinsson', 'Jónsson', 'Arnþórsson', 'Markússon', 'Bjarnason', 'Guðgeirsson', 'Daðason', 'Elíasson', 'Gíslason', 'Pálmason']","['Zubizarreta', 'Nando', 'Alexanko', 'Koeman', 'López Rekarte', 'Eusebio', 'J. Salinas', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Urbano', 'Soler']",1 : 2,['Ríkharður Daðason'],"['Julio Salinas Fernández', 'Hristo Stoichkov']"
https://footballia.eu/matches/atletico-de-madrid-fc-barcelona-liga-1-division-1990-1991,Atlético de Madrid,FC Barcelona,"['Abel', 'Tomás', 'Juan Carlos', 'Solozábal', 'Donato', 'Juanito', 'Manolo', 'Schuster', 'Vizcaíno', 'Futre', 'Rodax', 'Ivić', 'Julio Prieto', 'Alfredo']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Urbano', 'Soler']",2 : 1,"['Bernd Schuster', 'Paulo Jorge dos Santos Futre']",['Hristo Stoichkov']
https://footballia.eu/matches/fc-barcelona-fram-reykjavik,FC Barcelona,Fram Reykjavík,"['Zubizarreta', 'Ferrer', 'Alexanko', 'Soler', 'Serna', 'Eusebio', 'J. Salinas', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'Pinilla']","['Kristinsson', 'Sveinsson', 'Jónsson', 'Ormslev', 'Þorkelsson', 'Jónsson', 'Arnþórsson', 'Ragnarsson', 'Bjarnason', 'Guðgeirsson', 'Daðason', 'Elíasson', 'Markússon', 'Pálmason']",3 : 0,"['Eusebio Sacristán Mena', 'Aitor ""Txiki"" Begiristain Mujika', 'Antoni Pinilla Miranda']",[]
https://footballia.eu/matches/sevilla-fc-fc-barcelona-liga-1-division-1990-1991,Sevilla FC,FC Barcelona,"['Unzué', 'Serrano', 'Jiménez', 'Pascual', 'Diego', 'Salguero', 'Rafa Paz', 'Ramón', 'Zamorano', 'Conte', 'Carvajal', 'Cantatore', 'Herrero']","['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Soler', 'Goikoetxea', 'Stoichkov', 'Bakero', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'J. Salinas']",0 : 1,[],['José Ramón Alexanko Ventosa']
https://footballia.eu/matches/fc-barcelona-rcd-mallorca-liga-1-division-1990-1991,FC Barcelona,RCD Mallorca,"['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'J. Salinas', 'Amor', 'Begiristain', 'Cruijff', 'Soler', 'Pinilla']","['Covelo', 'Sala', 'Armando', 'Vulić', 'Fradera', 'Nadal', 'Pedraza', 'Guillermo', 'Hassan', 'Calderón', 'Claudio', 'Serra Ferrer', 'Marcos', 'Vidal']",2 : 1,"['Eusebio Sacristán Mena', 'Jon Andoni Goikoetxea Lasa']",['Claudio Barragán Escobar']
https://footballia.eu/matches/fc-barcelona-real-madrid-supercopa-1990,FC Barcelona,Real Madrid,"['Zubizarreta', 'Nando', 'Álex', 'Eusebio', 'López Rekarte', 'Herrera', 'Carreras', 'Stoichkov', 'J. Salinas', 'Amor', 'Soler', 'Cruijff', 'Urbano']","['Buyo', 'Chendo', 'Solana', 'Hierro', 'Sanchís', 'Spasić', 'Butragueño', 'Míchel', 'H. Sánchez', 'Aragón', 'Villarroya', 'Di Stéfano', 'Aldana', 'Hagi']",0 : 1,[],['José Miguel González Martín del Campo']
https://footballia.eu/matches/real-zaragoza-fc-barcelona-liga-1-division-1990-1991,Real Zaragoza,FC Barcelona,"['Cedrún', 'Lizarralde', 'Esteban', 'Julià', 'Villanova', 'Aguado', 'Pardeza', 'Pascual', 'Higuera', 'Mateuț', 'Poyet', 'Maneiro', 'Peña']","['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Goikoetxea', 'Laudrup', 'J. Salinas', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'Soler']",0 : 2,[],"['José María Bakero Escudero', 'Guillermo Amor Martínez']"
https://footballia.eu/matches/real-madrid-fc-barcelona-supercopa,Real Madrid,FC Barcelona,"['Buyo', 'Chendo', 'Solana', 'Hierro', 'Sanchís', 'Maqueda', 'Butragueño', 'Míchel', 'H. Sánchez', 'Aragón', 'Villarroya', 'Di Stéfano', 'Aldana', 'Losada']","['Zubizarreta', 'Herrera', 'Álex', 'Eusebio', 'Serna', 'Soler', 'Goikoetxea', 'Laudrup', 'J. Salinas', 'Amor', 'Begiristain', 'Cruijff', 'López Rekarte', 'Carreras']",4 : 1,"['Emilio Butragueño Santos', 'Emilio Butragueño Santos', 'Hugo Sánchez Márquez', 'Santiago Aragón Martínez']",['Jon Andoni Goikoetxea Lasa']
https://footballia.eu/matches/fc-barcelona-real-madrid-liga-1-division-1990-1991,FC Barcelona,Real Madrid,"['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Goikoetxea', 'Soler', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Ferrer', 'J. Salinas']","['Jaro', 'Chendo', 'Solana', 'Tendillo', 'Spasić', 'Maqueda', 'Butragueño', 'Míchel', 'H. Sánchez', 'Aragón', 'Villarroya', 'Di Stéfano', 'Aldana', 'Hagi']",2 : 1,"['Michael Laudrup', 'Predrag Spasić']",['Emilio Butragueño Santos']
https://footballia.eu/matches/fc-barcelona-rcd-espanyol-liga-1-division-1990-1991,FC Barcelona,RCD Espanyol,"['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Goikoetxea', 'J. Salinas', 'Laudrup', 'Amor', 'Soler', 'Cruijff', 'Ferrer', 'Pinilla']","['Biurrun', 'Eloy', 'Maestre', 'Albesa', 'Sergio', 'Mendiondo', 'Ogris', 'Gabino', 'Díaz', 'Wuttke', 'Zubillaga', 'Luis', 'Álex García', 'Sirakov']",5 : 2,"['Michael Laudrup', 'José María Bakero Escudero', 'José María Bakero Escudero', 'Julio Salinas Fernández', 'Michael Laudrup']","['César González López', 'Alejandro García Borau']"
https://footballia.eu/matches/valencia-cf-fc-barcelona-liga-1-division,Valencia CF,FC Barcelona,"['Otxotorena', 'Quique', 'Camarasa', 'Arias', 'Giner', 'Bossio', 'Cuxart', 'Roberto', 'Penev', 'Fernando', 'Eloy', 'Espárrago', 'Voro', 'Nando']","['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Goikoetxea', 'J. Salinas', 'Laudrup', 'Soler', 'Begiristain', 'Cruijff', 'López Rekarte', 'Pinilla']",2 : 2,"['Roberto Fernández Bonillo', 'Luboslav Mladenov Penev']","['Michael Laudrup', 'Antoni Pinilla Miranda']"
https://footballia.eu/matches/real-valladolid-fc-barcelona-liga-1-division-1990-1991,Real Valladolid,FC Barcelona,"['Lozano', 'Moreno', 'Lemos', 'Caminero', 'Luís Eduardo', 'Damián', 'Moya', 'L. Álvarez', 'Fonseca', 'Vílchez', 'Onésimo', 'Maturana', 'César Gómez', 'Pachi']","['Zubizarreta', 'Nando', 'Alexanko', 'Ferrer', 'Soler', 'Bakero', 'Goikoetxea', 'J. Salinas', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Serna', 'López Rekarte']",1 : 5,['Onésimo Sánchez González'],"['Julio Salinas Fernández', 'Aitor ""Txiki"" Begiristain Mujika', 'Aitor ""Txiki"" Begiristain Mujika', 'Aitor ""Txiki"" Begiristain Mujika', 'Julio Salinas Fernández']"
https://footballia.eu/matches/dynamo-kyiv-fc-barcelona,Dynamo Kyiv,FC Barcelona,"['Zhidkov', 'Luzhnyi', 'Tsveiba', 'Derkach', 'Moroz', 'Betsa', 'Shmatovalenko', 'Zaets', 'Salenko', 'Yurchenko', 'Yuran', 'Puzach', 'Matveyev']","['Zubizarreta', 'Herrera', 'Alexanko', 'Eusebio', 'Serna', 'Bakero', 'Urbano', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Rexach', 'Álex', 'López Rekarte']",2 : 3,"['Sergiy Sergeevych Zayets', 'Oleg Anatolyevich Salenko']","['José María Bakero Escudero', 'Urbano Ortega Cuadros', 'Hristo Stoichkov']"
https://footballia.eu/matches/athletic-de-bilbao-fc-barcelona-liga-1-division,Athletic de Bilbao,FC Barcelona,"['Iru', 'Lakabeg', 'Tabuenka', 'Alkorta', 'Andrinua', 'Rípodas', 'Valverde', 'Gallego', 'Loren', 'Garitano', 'Billabona', 'Clemente', 'Luis Fernando', 'Luke']","['Zubizarreta', 'Nando', 'Alexanko', 'Eusebio', 'Ferrer', 'Bakero', 'Goikoetxea', 'Stoichkov', 'J. Salinas', 'Amor', 'Begiristain', 'Rexach', 'Serna', 'Urbano']",0 : 6,[],"['Hristo Stoichkov', 'Hristo Stoichkov', 'Hristo Stoichkov', 'José María Bakero Escudero', 'Julio Salinas Fernández', 'Hristo Stoichkov']"
https://footballia.eu/matches/fc-barcelona-dynamo-kyiv-cup-winners-cup,FC Barcelona,Dynamo Kyiv,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Eusebio', 'Stoichkov', 'J. Salinas', 'Amor', 'Begiristain', 'Cruijff', 'Urbano', 'Goikoetxea']","['Zhidkov', 'Luzhnyi', 'Betsa', 'Derkach', 'Shmatovalenko', 'Kovalets', 'Moroz', 'Zaets', 'Salenko', 'Yurchenko', 'Yuran', 'Puzach']",1 : 1,['Guillermo Amor Martínez'],['Sergei Nikolaevich Yuran']
https://footballia.eu/matches/fc-barcelona-atletico-de-madrid-liga-1-division-1990-1991,FC Barcelona,Atlético de Madrid,"['Zubizarreta', 'Nando', 'Eusebio', 'Koeman', 'Ferrer', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Rexach', 'Serna', 'J. Salinas']","['Abel', 'Tomás', 'Juan Carlos', 'Solozábal', 'Ferreira', 'Juanito', 'Manolo', 'Schuster', 'Vizcaíno', 'Futre', 'Toni', 'Ivić', 'Alfredo', 'Sabas']",1 : 1,['Julio Salinas Fernández'],['Juan Vizcaíno Morcillo']
https://footballia.eu/matches/fc-barcelona-juventus-fc-cup-winners-cup,FC Barcelona,Juventus FC,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Amor', 'Goikoetxea', 'Stoichkov', 'J. Salinas', 'Laudrup', 'Begiristain', 'Cruijff', 'Soler', 'Eusebio']","['Tacconi', 'Napoli', 'Luppi', 'Fortunato', 'Júlio César', 'De Agostini', 'Häßler', 'Marocchi', 'Casiraghi', 'Baggio', 'Schillaci', 'Maifredi', 'Corini', 'Di Canio']",3 : 1,"['Hristo Stoichkov', 'Hristo Stoichkov', 'Jon Andoni Goikoetxea Lasa']",['Pierluigi Casiraghi']
https://footballia.eu/matches/juventus-fc-fc-barcelona-cup-winners-cup,Juventus FC,FC Barcelona,"['Tacconi', 'Napoli', 'Fortunato', 'Galia', 'Júlio César', 'De Agostini', 'Häßler', 'Marocchi', 'Casiraghi', 'Baggio', 'Corini', 'Maifredi', 'Di Canio', 'Schillaci']","['Zubizarreta', 'Ferrer', 'Soler', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Amor', 'Eusebio', 'Cruijff', 'Herrera', 'J. Salinas']",1 : 0,['Roberto Baggio'],[]
https://footballia.eu/matches/rcd-mallorca-fc-barcelona-liga-1-division-1990-1991,RCD Mallorca,FC Barcelona,"['Covelo', 'Sala', 'Serer', 'Del Campo', 'Fradera', 'Parra', 'Dimitrov', 'Nadal', 'Claudio', 'Soler', 'Marcos', 'Serra Ferrer', 'Hassan']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Amor', 'Urbano', 'Stoichkov', 'J. Salinas', 'Laudrup', 'Guardiola', 'Cruijff', 'Soler', 'Goikoetxea']",1 : 1,['Claudio Barragán Escobar'],['Jon Andoni Goikoetxea Lasa']
https://footballia.eu/matches/manchester-united-fc-barcelona,Manchester United,FC Barcelona,"['Sealey', 'Irwin', 'Blackmore', 'Bruce', 'Phelan', 'Pallister', 'Robson', 'Ince', 'McClair', 'Hughes', 'Sharpe', 'Ferguson']","['Busquets', 'Nando', 'Alexanko', 'Koeman', 'Ferrer', 'Bakero', 'Goikoetxea', 'Eusebio', 'J. Salinas', 'Laudrup', 'Begiristain', 'Cruijff', 'Pinilla']",2 : 1,"['Leslie Mark Hughes', 'Leslie Mark Hughes']",['Ronald Koeman']
https://footballia.eu/matches/fc-barcelona-real-sociedad-liga-1-division-1990-1991,FC Barcelona,Real Sociedad,"['Zubizarreta', 'Nando', 'Eusebio', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'J. Salinas', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Ferrer']","['González', 'Fuentes', 'Lumbreras', 'Larrañaga', 'Gorriz', 'Gajate', 'Richardson', 'Aldridge', 'Atkinson', 'C. Martínez', 'Uria', 'Expósito']",1 : 3,['Julio Salinas Fernández'],"['Dalian Robert Atkinson', 'John William Aldridge', 'John William Aldridge']"
https://footballia.eu/matches/cd-logrones-fc-barcelona-liga-1-division,CD Logroñés,FC Barcelona,"['Lung', 'Cristóbal', 'López Pérez', 'Salva', 'Herrero', 'Martín', 'Elgezabal', 'Moreno', 'Hurtado', 'Setién', 'Aguilà', 'Vidal', 'Miro', 'José María']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Eusebio', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Alexanko', 'Julio Alberto']",0 : 2,[],"['Michael Laudrup', 'Michael Laudrup']"
https://footballia.eu/matches/real-madrid-fc-barcelona-liga-1-division-1990-1991,Real Madrid,FC Barcelona,"['Buyo', 'Chendo', 'Spasić', 'Milla', 'Sanchís', 'Hierro', 'Butragueño', 'Míchel', 'Aldana', 'Hagi', 'Villarroya', 'Antić', 'Maqueda', 'Tendillo']","['Zubizarreta', 'Ferrer', 'Soler', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Eusebio', 'Begiristain', 'Cruijff', 'J. Salinas']",1 : 0,['Adolfo Aldana Torres'],[]
https://footballia.eu/matches/fc-barcelona-sevilla-fc-copa-del-rey-1990-1991,FC Barcelona,Sevilla FC,"['Zubizarreta', 'Ferrer', 'Alexanko', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Eusebio', 'Begiristain', 'Cruijff', 'Julio Alberto', 'J. Salinas']","['Unzué', 'Herrero', 'Jiménez', 'Salguero', 'Diego', 'Bengoechea', 'Rafa Paz', 'Conte', 'Zamorano', 'Polster', 'Andrades', 'Cantatore', 'Pascual', 'Zúñiga']",3 : 0,"['Ronald Koeman', 'Eusebio Sacristán Mena', 'Julio Salinas Fernández']",[]
https://footballia.eu/matches/fc-barcelona-atletico-de-madrid-copa-del-rey-1990-1991,FC Barcelona,Atlético de Madrid,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Serna', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Eusebio', 'Begiristain', 'Cruijff', 'Julio Alberto', 'Pinilla']","['Mejías', 'Tomás', 'Toni', 'Solozábal', 'Ferreira', 'Juanito', 'Manolo', 'Schuster', 'Vizcaíno', 'Futre', 'Orejuela', 'Ivić', 'Alfredo']",0 : 2,[],"['Paulo Jorge dos Santos Futre', 'Manuel Sánchez Delgado']"
https://footballia.eu/matches/atletico-de-madrid-fc-barcelona-copa-del-rey-1990-1991,Atlético de Madrid,FC Barcelona,"['Mejías', 'Tomás', 'Toni', 'Solozábal', 'Ferreira', 'Juanito', 'Manolo', 'Schuster', 'Vizcaíno', 'Futre', 'Orejuela', 'Ivić', 'Alfredo', 'Sabas']","['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Eusebio', 'Bakero', 'Goikoetxea', 'Stoichkov', 'J. Salinas', 'Laudrup', 'Begiristain', 'Cruijff', 'Alexanko', 'Soler']",2 : 3,"['Roberto Solozábal Villanueva', 'Manuel Sánchez Delgado']","['Julio Salinas Fernández', 'Julio Salinas Fernández', 'Ronald Koeman']"
https://footballia.eu/matches/fc-barcelona-olympique-de-marseille,FC Barcelona,Olympique de Marseille,"['Zubizarreta', 'Ferrer', 'Cristóbal', 'Koeman', 'Juan Carlos', 'Bakero', 'Goikoetxea', 'Eusebio', 'Laudrup', 'Witschge', 'Stoichkov', 'Cruijff', 'Begiristain', 'Serna', 'Amor']","['Olmeta', 'Amoros', 'Baills', 'Boli', 'Mozer', 'Deschamps', 'Casoni', 'Papin', 'Pelé', 'Steven', 'Durand', 'Ivić', 'Bokšić', 'Eyraud', 'L. Rodríguez']",3 : 0,"['Hristo Stoichkov', 'Aitor ""Txiki"" Begiristain Mujika', 'Aitor ""Txiki"" Begiristain Mujika']",[]
https://footballia.eu/matches/sevilla-fc-fc-barcelona-liga-1-division-1991-1992,Sevilla FC,FC Barcelona,"['Unzué', 'Diego', 'Martagón', 'Salguero', 'Cortijo', 'Marcos', 'Conte', 'Bengoechea', 'Zamorano', 'Ramón', 'Jiménez', 'Espárrago', 'Rafa Paz', 'Carvajal']","['Zubizarreta', 'Nando', 'Nadal', 'Koeman', 'Ferrer', 'Bakero', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Eusebio', 'Begiristain', 'Cruijff', 'Cristóbal', 'Amor']",4 : 2,"['Iván Luis Zamorano Zamora', 'Ignacio Conte Crespo', 'Iván Luis Zamorano Zamora', 'Alfonso Cortijo Cabrera']","['Hristo Stoichkov', 'Eusebio Sacristán Mena']"
https://footballia.eu/matches/fc-barcelona-hansa-rostock,FC Barcelona,Hansa Rostock,"['Zubizarreta', 'Juan Carlos', 'Ferrer', 'Koeman', 'Guardiola', 'Nadal', 'Goikoetxea', 'Stoichkov', 'Laudrup', 'Witschge', 'Eusebio', 'Cruijff', 'Begiristain', 'Cristóbal']","['Hoffmann', 'Böger', 'März', 'Alms', 'Straka', 'Machala', 'Spies', 'Schlünz', 'Persigehl', 'Weichert', 'Sedláček', 'Reinders', 'Krämer', 'Dowe']",3 : 0,"['Michael Laudrup', 'Michael Laudrup', 'Jens Dowe']",[]
https://footballia.eu/matches/sporting-de-gijon-fc-barcelona-liga-1-division-1991-1992,Sporting de Gijón,FC Barcelona,"['Emilio', 'Alcázar', 'Pablo', 'Abelardo', 'Luis Sierra', 'Óscar', 'Monchu', 'Joaquín', 'Luhový', 'Arturo', 'Nilsson', 'Ciriaco', 'Tati', 'Iván Iglesias']","['Zubizarreta', 'Nando', 'Cristóbal', 'Koeman', 'Ferrer', 'Nadal', 'Goikoetxea', 'Amor', 'Laudrup', 'Witschge', 'Begiristain', 'Cruijff', 'Stoichkov', 'J. Salinas']",2 : 1,"['Abelardo Fernández Antuña', 'Ramón Suárez del Valle']",['Michael Laudrup']
https://footballia.eu/matches/hansa-rostock-fc-barcelona,Hansa Rostock,FC Barcelona,"['Hoffmann', 'Böger', 'Wahl', 'Alms', 'Straka', 'Machala', 'Spies', 'Schlünz', 'Bodden', 'Weichert', 'Sedláček', 'Reinders', 'Krämer', 'Persigehl']","['Zubizarreta', 'Ferrer', 'Guardiola', 'Koeman', 'Serna', 'Eusebio', 'J. Salinas', 'Stoichkov', 'Laudrup', 'Witschge', 'Begiristain', 'Cruijff', 'Alexanko', 'Nadal']",1 : 0,['Michael Spies'],[]
https://footballia.eu/matches/atletico-de-madrid-fc-barcelona-supercopa-1991,Atlético de Madrid,FC Barcelona,"['Diego', 'López', 'Toni', 'Ferreira', 'Donato', 'Alfredo', 'Aguilera', 'Pizo Gómez', 'Losada', 'Pedro', 'Rodax', 'Luis', 'Soler', 'Sabas']","['Zubizarreta', 'Nando', 'Juan Carlos', 'Cristóbal', 'Serna', 'Guardiola', 'J. Salinas', 'Eusebio', 'Laudrup', 'Amor', 'Nadal', 'Cruijff', 'Begiristain', 'Pinilla']",0 : 1,[],['Guillermo Amor Martínez']
https://footballia.eu/matches/real-madrid-fc-barcelona-liga-1-division-1991-1992,Real Madrid,FC Barcelona,"['Buyo', 'Chendo', 'Villarroya', 'R. Rocha', 'Sanchís', 'Hierro', 'Butragueño', 'Míchel', 'Prosinečki', 'Hagi', 'Milla', 'Antić', 'Maqueda', 'Luis Enrique']","['Zubizarreta', 'Cristóbal', 'Ferrer', 'Koeman', 'Juan Carlos', 'Bakero', 'Guardiola', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Nadal', 'Eusebio']",1 : 1,['Robert Prosinečki'],['Ronald Koeman']
https://footballia.eu/matches/fc-barcelona-1-fc-kaiserslautern,FC Barcelona,1. FC Kaiserslautern,"['Zubizarreta', 'Ferrer', 'Nadal', 'Koeman', 'Guardiola', 'Bakero', 'Eusebio', 'Stoichkov', 'Laudrup', 'Witschge', 'Begiristain', 'Cruijff', 'Cristóbal', 'J. Salinas']","['Ehrmann', 'Scherr', 'Funkel', 'Hotić', 'Stumpf', 'Hoffmann', 'Kranz', 'Dooley', 'Witeczek', 'Haber', 'Kuntz', 'Feldkamp', 'Goldbæk', 'Degen']",2 : 0,"['Aitor ""Txiki"" Begiristain Mujika', 'Aitor ""Txiki"" Begiristain Mujika']",[]
https://footballia.eu/matches/fc-barcelona-atletico-de-madrid-liga-1-division-1991-1992,FC Barcelona,Atlético de Madrid,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Cristóbal', 'Nadal', 'Guardiola', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Witschge', 'Bakero']","['Abel', 'Tomás', 'Soler', 'Solozábal', 'Donato', 'Juanito', 'Manolo', 'Schuster', 'Vizcaíno', 'Futre', 'Moya', 'Luis', 'Toni', 'Aguilera']",1 : 0,['Hristo Stoichkov'],[]
https://footballia.eu/matches/fc-barcelona-atletico-de-madrid-supercopa-1992,FC Barcelona,Atlético de Madrid,"['Zubizarreta', 'Nando', 'Ferrer', 'Koeman', 'Cristóbal', 'Bakero', 'Guardiola', 'Amor', 'J. Salinas', 'Witschge', 'Eusebio', 'Cruijff', 'Begiristain', 'Stoichkov']","['Diego', 'Pizo Gómez', 'Toni', 'Solozábal', 'Ferreira', 'Donato', 'Aguilera', 'Alfredo', 'Losada', 'Vizcaíno', 'Pedro', 'Luis', 'López', 'Alfaro']",1 : 1,['José María Bakero Escudero'],['Alfredo Santaelena Aguado']
https://footballia.eu/matches/1-fc-kaiserslautern-fc-barcelona,1. FC Kaiserslautern,FC Barcelona,"['Ehrmann', 'Funkel', 'Schäfer', 'Hoffmann', 'Goldbæk', 'Lelle', 'Hotić', 'Scherr', 'Witeczek', 'Haber', 'Kuntz', 'Feldkamp', 'Kranz']","['Zubizarreta', 'Nando', 'Cristóbal', 'Koeman', 'Eusebio', 'Bakero', 'Guardiola', 'Stoichkov', 'Laudrup', 'Witschge', 'Begiristain', 'Cruijff', 'Serna', 'Nadal']",3 : 1,"['Demir Hotić', 'Demir Hotić', 'Bjarne Goldbæk']",['José María Bakero Escudero']
https://footballia.eu/matches/deportivo-de-la-coruna-fc-barcelona-liga-1-division-1991-1992,Deportivo de La Coruña,FC Barcelona,"['Liaño', 'Gustavo', 'López Rekarte', 'Lasarte', 'Đukić', 'Kanatlarovski', 'Mariano', 'Kiriakov', 'Claudio', 'Fran', 'Uralde', 'Boronat', 'Sabin Bilbao', 'Villa']","['Zubizarreta', 'Nando', 'Eusebio', 'Koeman', 'Serna', 'Bakero', 'Guardiola', 'Stoichkov', 'Laudrup', 'Amor', 'Begiristain', 'Cruijff', 'Witschge', 'Goikoetxea']",0 : 4,[],"['Ronald Koeman', 'Hristo Stoichkov', 'Michael Laudrup', 'Aitor ""Txiki"" Begiristain Mujika']"
